image_id,relative_path,file_name,mineral_label,four_class_label,four_class_id,source_site,source_type,mindat_photo_id,detail_page_url,download_source_url,page_title,locality,photographer_or_credit,license_or_rights,screening_decision,manual_review_required,metadata_source_file,metadata_status,metadata_missing_fields,width,height,aspect_ratio,megapixels,file_size_bytes,image_format,image_mode,sha256,dhash64,dimension_pass,quality_status,quality_error,exact_duplicate_group_size,near_duplicate_group_id,near_duplicate_group_size,split_group_id,split
VTM-004324,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p445150_page6_022_raw.jpg,chalcopyrite_mindat_p445150_page6_022_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,445150,https://zh.mindat.org/photo-445150.html,https://zh.mindat.org/imagecache/3a/e8/05512710017762030476223.jpg,"ChalcopyriteBeringen colliery, Beringen, Limburg, Flanders, BelgiumFrom dump 2, collected on 11 Februari 2012.© Leon Hupperichs",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1353690,JPEG,RGB,1752381614090ef93612cb67008e98cc393fe681b61b395cd7a013e5bfee79ba,af2ff7b6a6cfd73e,True,pass,,1,DG-cb0739a594cc,1,DG-cb0739a594cc,train
VTM-004325,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p457402_page4_009_raw.jpg,chalcopyrite_mindat_p457402_page4_009_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,457402,https://zh.mindat.org/photo-457402.html,https://zh.mindat.org/imagecache/34/e6/04489930017362056119804.jpg,"Chalcopyrite, MilleriteBreitenau Mine, Hochlantsch, Breitenau am Hochlantsch, Bruck-Mürzzuschlag District, Styria, AustriaComplex 0.9 mm chalcopyrite crystal held by millerite needles.",Self-collected.,In the collection of/ photo by: ReMi.© ReichtMichael,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,239944,JPEG,RGB,34e7b18fa08e75170ebcd44d8321655b497865d29a337e0aaed983520f565046,010f337333138696,True,pass,,1,DG-b207741b0c14,1,DG-b207741b0c14,train
VTM-004326,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p457543_page4_033_raw.jpg,chalcopyrite_mindat_p457543_page4_033_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,457543,https://zh.mindat.org/photo-457543.html,https://zh.mindat.org/imagecache/88/7e/02044550017365105578933.jpg,"Chalcopyrite, PyriteBreitenau Mine, Hochlantsch, Breitenau am Hochlantsch, Bruck-Mürzzuschlag District, Styria, Austria0.1mm Pyrite cube with iridescent coating on 0.5mm Chalcopyrite-xtal",Self collected,In the collection of / photo by: ReMi© ReichtMichael,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,117659,JPEG,RGB,68f1cb32ce0b193460edc199204464833c030285fc340c1091fc6a9db0330267,1f0f13232bb9f8de,True,pass,,1,DG-03d49fe9e970,1,DG-03d49fe9e970,train
VTM-004327,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p459622_page4_035_raw.jpg,chalcopyrite_mindat_p459622_page4_035_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,459622,https://zh.mindat.org/photo-459622.html,https://zh.mindat.org/imagecache/f0/f3/04111540017362056227811.jpg,"ChalcopyriteRoßleithen quarry, Roßleithen, Kirchdorf an der Krems District, Upper Austria, AustriaFov: 1,4 cm (visually identified)",peter neschen collection (98-102_001)© neschen,peter neschen collection (98-102_001)© neschen,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,583779,JPEG,RGB,89b1900f1125132cbaac70593ad0b43a4a58171c2427b811c4395decd3cf4a69,11210a73330f0713,True,pass,,1,DG-9369817684ab,1,DG-9369817684ab,test
VTM-004328,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p467447_page6_015_raw.jpg,chalcopyrite_mindat_p467447_page6_015_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,467447,https://zh.mindat.org/photo-467447.html,https://zh.mindat.org/imagecache/8f/a6/06961810017517517755968.jpg,"Chalcopyrite, DolomiteEisden colliery, Eisden, Maasmechelen, Limburg, Flanders, Belgium© Leon Hupperichs",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,581004,JPEG,RGB,c08daa88f3d262bc9b5b7a8260700225eabe2d252840029c4a6c8b0eb12bd13c,17776223230c4969,True,pass,,1,DG-f99566266cc1,1,DG-f99566266cc1,test
VTM-004329,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p467836_page2_001_raw.jpg,chalcopyrite_mindat_p467836_page2_001_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,467836,https://zh.mindat.org/photo-467836.html,https://zh.mindat.org/imagecache/a8/40/02192350017362999208092.jpg,"Chalcopyrite, Chalcocite, Malachite, Limonite, Native Gold, Quartz (Var: Milky Quartz)Incahuasi Mine, Incahuasi project, Antofagasta de la Sierra Department, Catamarca Province, ArgentinaChalcopyrite : CuFeS2, Chalcocite : Cu2S, Malachite : Cu2(CO3)(OH)2, Limonite : FeO(OH)·nH2O, Gold : Au, Quartz (Var: Milky Quartz) : SiO2.",Specimen size: 9 x 9 x 5.5 cm.,Specimen size: 9 x 9 x 5.5 cm.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1030083,JPEG,RGB,b560baa7f1c854c544a8b229d136845eb0196caaaed583682a01f9e99d1dd788,0d8ec7c38698c461,True,pass,,1,DG-f4f4ec97614c,1,DG-f4f4ec97614c,train
VTM-004330,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p467837_page2_002_raw.jpg,chalcopyrite_mindat_p467837_page2_002_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,467837,https://zh.mindat.org/photo-467837.html,https://zh.mindat.org/imagecache/a9/ff/04100790017362999245469.jpg,"Chalcopyrite, Chalcocite, Malachite, Limonite, Native Gold, Quartz (Var: Milky Quartz)Incahuasi Mine, Incahuasi project, Antofagasta de la Sierra Department, Catamarca Province, ArgentinaChalcopyrite : CuFeS2, Chalcocite : Cu2S, Malachite : Cu2(CO3)(OH)2, Limonite : FeO(OH)·nH2O, Gold : Au, Quartz (Var: Milky Quartz) : SiO2.",Specimen size. 9 x 9 x 5.5 cm.,Specimen size. 9 x 9 x 5.5 cm.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,293852,JPEG,RGB,d6bae96560102c47defa60c9d523f86ccdcc9509f151b15e6c09b63db1a39bd9,074949cdc5486064,True,pass,,1,DG-0e3eb81d53c1,1,DG-0e3eb81d53c1,train
VTM-004331,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p469282_page4_018_raw.jpg,chalcopyrite_mindat_p469282_page4_018_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,469282,https://zh.mindat.org/photo-469282.html,https://zh.mindat.org/imagecache/8d/ae/02080840017362056156997.jpg,"ChalcopyriteMitterberg mining district, St. Johann im Pongau District, Salzburg, AustriaMuseum of Natural History in Vienna collection - size ca. 4,5 cm.","Mining history of the ore district dates back up to 3800 b.c., but nice crystals of any species have always been rare. even crystals of the main ore mineral chalcopyrite - a fine one!","ChalcopyriteMitterberg mining district, St. Johann im Pongau District, Salzburg, AustriaMuseum of Natural History in Vienna collection - size ca. 4,5 cm.",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,101530,JPEG,RGB,ecff037d7354e7f60797a9df1a2ce21aa5b0901ed57805347ec61ee2f6ddd8d4,224c0f33370c017f,True,pass,,1,DG-4c443cc81bf7,1,DG-4c443cc81bf7,train
VTM-004332,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p469284_page4_043_raw.jpg,chalcopyrite_mindat_p469284_page4_043_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,469284,https://zh.mindat.org/photo-469284.html,https://zh.mindat.org/imagecache/db/7a/09369600017362056245280.jpg,"ChalcopyriteMitterberg mining district, St. Johann im Pongau District, Salzburg, AustriaCrystals of any minerals have always been rare at this locality. of you own a specimen, take care of it! size 2,5 cm.",,"ChalcopyriteMitterberg mining district, St. Johann im Pongau District, Salzburg, AustriaCrystals of any minerals have always been rare at this locality. of you own a specimen, take care of it! size 2,5 cm.",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,145977,JPEG,RGB,563002b2da886eab10ec0716534c83ed22c21a2e6f29540904d9137ff5c76557,b2559da736369dcd,True,pass,,1,DG-a76e420da6bd,1,DG-a76e420da6bd,val
VTM-004333,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p472333_page4_032_raw.jpg,chalcopyrite_mindat_p472333_page4_032_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,472333,https://zh.mindat.org/photo-472333.html,https://zh.mindat.org/imagecache/89/59/03551310017371530401378.jpg,"ChalcopyriteLarzenbachgraben, Hüttau, St. Johann im Pongau District, Salzburg, AustriaChalcopyrite in situ, FOV ca. 12 cm",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,182206,JPEG,RGB,3f4f56ae757ad88fb66dfdaa39cd9e1cca6539b8319b956e1efafaefabd9da8e,c394306bb3b3d187,True,pass,,1,DG-44d15721c9e7,1,DG-44d15721c9e7,train
VTM-004334,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p472416_page3_029_raw.jpg,chalcopyrite_mindat_p472416_page3_029_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,472416,https://zh.mindat.org/photo-472416.html,https://zh.mindat.org/imagecache/0b/4b/04306340017377151495200.jpg,"ChalcopyriteSand Queen mines, Comet Vale, Menzies Shire, Western Australia, AustraliaChalcopyrite crystal about 30mm diameter. Western Australian Museum.© R. Bottrill",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,144215,JPEG,RGB,8ea0df9b75ec925d6882f440cacefedce7267f57c55da0f8df5cdeae9502cd85,36671d0c4d0d2e1e,True,pass,,1,DG-29fda21c9e78,1,DG-29fda21c9e78,train
VTM-004335,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p472995_page1_030_raw.jpg,chalcopyrite_mindat_p472995_page1_030_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,472995,https://zh.mindat.org/photo-472995.html,https://zh.mindat.org/imagecache/11/80/00790460017362062271560.jpg,"Chalcopyrite, Quartz (Var: Amethyst), PyriteCavnic Mine, Cavnic, Maramureș County, Romania7,3cm x 5,2cm",Combination of Chalcopyrite crystals with Quartz var. Amethyst.© Quebul Fine Minerals,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,507612,JPEG,RGB,b049ecda1968ad946e4c7311dca3e5142a13b71795653862a807b093dfc1006a,9273934f53eb2de1,True,pass,,1,DG-a68fde7659c5,1,DG-a68fde7659c5,train
VTM-004336,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p478568_page4_030_raw.jpg,chalcopyrite_mindat_p478568_page4_030_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,478568,https://zh.mindat.org/photo-478568.html,https://zh.mindat.org/imagecache/fe/43/06587320017362056195113.jpg,"ChalcopyriteSchendleck, Großau, Reichenau an der Rax, Neunkirchen District, Lower Austria, AustriaRare xtl from the Antoni adit; xtl size 4,8 mm; Chris Auer photo and collection, self collected in 1981© AC",,"ChalcopyriteSchendleck, Großau, Reichenau an der Rax, Neunkirchen District, Lower Austria, AustriaRare xtl from the Antoni adit; xtl size 4,8 mm; Chris Auer photo and collection, self collected in 1981© AC",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1369335,JPEG,RGB,fb4098a22df24b08f0429f9c33e09868fbae320931a7752f79121be51ba1703a,0d0c182063470d2d,True,pass,,1,DG-e78db8c7b51b,1,DG-e78db8c7b51b,train
VTM-004337,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p482912_page3_040_raw.jpg,chalcopyrite_mindat_p482912_page3_040_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,482912,https://zh.mindat.org/photo-482912.html,https://zh.mindat.org/imagecache/d1/d4/04440280017368037054106.jpg,"ChalcopyriteSavage River Mines, Corinna-Savage River district, Waratah-Wynyard municipality, Tasmania, AustraliaGovernment surveyor, Charles Sprent discovered Savage River's iron ore deposits in 1877, however it was almost one hundred years before mining took place, due to the low quality of the ore. The mine opened in 1967, and the ore is processed on site, before being pumped as a slurry 75 kilometres through rough mountainous country, north to the coast  ...",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,188413,JPEG,RGB,25e74e832fd9195ad1f97189af275b17681525c2ffa087e3455ad4904565f799,0106e1e8f4c8f170,True,pass,,1,DG-40f5e70ee74e,1,DG-40f5e70ee74e,train
VTM-004338,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p483426_page3_044_raw.jpg,chalcopyrite_mindat_p483426_page3_044_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,483426,https://zh.mindat.org/photo-483426.html,https://zh.mindat.org/imagecache/0f/36/06406270017366923834074.jpg,"ChalcopyriteRadio Hill Mine, Karratha, City of Karratha, Western Australia, AustraliaPicked up off the ground as a floater by a mechanic working at the mine in the 1970's. The mine started in the early 1970's as part of the nickel boom at the time, although most other nickel mines in Western Australia are in the Eastern Goldfields. Has operated on and off since, and presently (2012) is under care and maintenance. Ex Fred Rose.",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,226216,JPEG,RGB,99e115340eefdf0ce5fb9c3161ce8a0ef3d738d397b1be33db6d6d7a1ae4b637,76032b737b7f7e61,True,pass,,1,DG-06674b61b121,1,DG-06674b61b121,test
VTM-004339,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p485939_page6_021_raw.jpg,chalcopyrite_mindat_p485939_page6_021_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,485939,https://zh.mindat.org/photo-485939.html,https://zh.mindat.org/imagecache/86/e6/04928310017372410263433.jpg,"Chalcopyrite, SiegeniteWinterslag colliery, Winterslag, Genk, Limburg, Flanders, BelgiumChalcopyrite, siegenite xls.",obtained with : Nico Nilis.,Photo & collection Vessely.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,848721,JPEG,RGB,6c299f8813051e6b60c244c5990db8249ae0d12ba81664210edc8be5ab2fda20,979c59a1d0e4b2d4,True,pass,,1,DG-df0e950690cd,1,DG-df0e950690cd,train
VTM-004340,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p486998_page6_018_raw.jpg,chalcopyrite_mindat_p486998_page6_018_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,486998,https://zh.mindat.org/photo-486998.html,https://zh.mindat.org/imagecache/27/e1/05215710017363399783991.jpg,"Chalcopyrite, Millerite, DolomiteWinterslag colliery, Winterslag, Genk, Limburg, Flanders, BelgiumChalcopyrite, millerite, dolimite xls.",Obtained from : Nico Nilis.,Photo & collection Vessely.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,355494,JPEG,RGB,2b6c5d35fa985aaa8367860799ea20a406b3fa2dff1dac83a982fbb1614c5e54,3cbd192cbd360cda,True,pass,,1,DG-4cf2c53aefa2,1,DG-4cf2c53aefa2,train
VTM-004341,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p497577_page4_036_raw.jpg,chalcopyrite_mindat_p497577_page4_036_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,497577,https://zh.mindat.org/photo-497577.html,https://zh.mindat.org/imagecache/e3/c5/04127520017422320892126.jpg,"Chalcopyrite, LimoniteViertal Alp, Uttendorf, Zell am See District, Salzburg, AustriaAnhedral chalcopyrite (bright, altered superficially and along cracks to limonite).",SEM micrograph of polished section.,"This photo was originally published in U. Kolitsch, H. Putz, R. Poeverlein und F. Brandstätter (2012): Die Mineralien des bronzezeitlichen Bergbaus auf der Viertalalm oberhalb Uttendorf, im Salzburger Pinzgau. Aufschluss 63,  ...© Uwe Kolitsch and Franz Brandstätter",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,861733,JPEG,L,b30421bc9c3398993c7772dd9983ef9cbe787c2b999b0a8b85e170b7a371aec0,e3656537a5d7c787,True,pass,,1,DG-eab770ac9997,1,DG-eab770ac9997,test
VTM-004342,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p497583_page4_025_raw.jpg,chalcopyrite_mindat_p497583_page4_025_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,497583,https://zh.mindat.org/photo-497583.html,https://zh.mindat.org/imagecache/e4/ae/09854060017386320286755.jpg,"Chalcopyrite, Limonite, Copper SulphidesViertal Alp, Uttendorf, Zell am See District, Salzburg, AustriaAnhedral chalcopyrite (bright, altered superficially and along cracks to limonite and copper sulphides).",SEM micrograph of polished section.© Uwe Kolitsch and Franz Brandstätter,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,857219,JPEG,L,1deb4023570ab1004bbb41c76fd429998973487c3ab6a139fb7a5d73cd7a04c1,33931e2e366f6157,True,pass,,1,DG-c46550aa900c,1,DG-c46550aa900c,val
VTM-004343,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p497584_page4_057_raw.jpg,chalcopyrite_mindat_p497584_page4_057_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,497584,https://zh.mindat.org/photo-497584.html,https://zh.mindat.org/imagecache/a9/ee/00619570017363969752313.jpg,"Chalcopyrite, Limonite, Copper SulphidesViertal Alp, Uttendorf, Zell am See District, Salzburg, AustriaOverview of a sample rich in primary ore: Anhedral chalcopyrite (bright, altered superficially and along cracks to limonite and copper sulphides).",SEM micrograph of polished section.© Uwe Kolitsch and Franz Brandstätter,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,232749,JPEG,L,92af57e5b245c5a7900c360746ca26170c1c2fce6340c33ac0a1242aa5258364,3f1da7331f1a5353,True,pass,,1,DG-f8502eda04e2,1,DG-f8502eda04e2,train
VTM-004344,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p510548_page3_035_raw.jpg,chalcopyrite_mindat_p510548_page3_035_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,510548,https://zh.mindat.org/photo-510548.html,https://zh.mindat.org/imagecache/b9/ab/03689910017366923819641.jpg,"Chalcopyrite, QuartzGolden Grove Mine, Yalgoo Shire, Western Australia, AustraliaCollected 1980's by Fred Rose. Chalcopyrite on a smokey quartz matrix. There is pyrite on one face (not pictured).",4cm x 3.5cm x 4cm,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,223276,JPEG,RGB,0c72abe7efe28899afa9be584dd233fb113de3a715a869bd86f8db1211b4e913,2e6168f4f4f4d0f1,True,pass,,1,DG-7444563a613d,1,DG-7444563a613d,test
VTM-004345,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p510625_page3_061_raw.jpg,chalcopyrite_mindat_p510625_page3_061_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,510625,https://zh.mindat.org/photo-510625.html,https://zh.mindat.org/imagecache/54/9e/09819170017367729688672.jpg,"ChalcopyritePrince Lyell Mine, Mount Lyell Mines, Queenstown, Queenstown district, West Coast municipality, Tasmania, AustraliaGolden massive chalcopyrite ore.",6cm x 4cm x 6cm,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,742875,JPEG,RGB,b0d4f57134cc5b391a738aff579059e7d537fdfcba8e993e043771331d7b7662,08c6c1c0c4d0d0e8,True,pass,,1,DG-558153121fa4,1,DG-558153121fa4,train
VTM-004346,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p514015_page3_041_raw.jpg,chalcopyrite_mindat_p514015_page3_041_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,514015,https://zh.mindat.org/photo-514015.html,https://zh.mindat.org/imagecache/04/98/09683360017366923817545.jpg,"Chalcopyrite, Arsenopyrite, MalachiteThaduna Cu Mine, Neds Creek Station, Meekatharra Shire, Western Australia, AustraliaThis is a specimen with a split personality. On one side is high grade ore of arsenopyrite with some copper coloured chalcopyrite (possibly also pyrrhotite but unconfirmed). On the reverse, its coated with bright green malachite. This specimen is from the Green Dragon Mine at Thaduna.",7cm x 5cm x 3cm,"Chalcopyrite, Arsenopyrite, MalachiteThaduna Cu Mine, Neds Creek Station, Meekatharra Shire, Western Australia, AustraliaThis is a specimen with a split personality. On one side is high grade ore of arsenopyrite with some copper coloured chalcopyrite (possibly also pyrrhotite but unconfirmed). On the reverse, its coated with bright green malachite. This specimen is from the Green Dragon Mine at Thaduna.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,214195,JPEG,RGB,5f5991a603d52bfc62d13f9ba38a0aa1b00ea977b87ee121b600a8dd0e7cb577,13386ccc9cc86033,True,pass,,1,DG-f45c52c0e945,1,DG-f45c52c0e945,train
VTM-004347,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p514079_page4_024_raw.jpg,chalcopyrite_mindat_p514079_page4_024_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,514079,https://zh.mindat.org/photo-514079.html,https://zh.mindat.org/imagecache/e7/6c/03254460017374326305905.jpg,"Chalcopyrite, QuartzThayabach valley, Teufenbach, Teufenbach-Katsch, Murau District, Styria, AustriaFOV 25 mm",I used HCl to etch it out of the Calcite.,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,161304,JPEG,RGB,90a90f531bf5bf3d7caeb2eaf7ad9cf21dbb9cf4e0305f6b4a9efdefa5c94831,2689bd2e3c6ee6f0,True,pass,,1,DG-f40746051508,1,DG-f40746051508,train
VTM-004348,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p516056_page4_026_raw.jpg,chalcopyrite_mindat_p516056_page4_026_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,516056,https://zh.mindat.org/photo-516056.html,https://zh.mindat.org/imagecache/99/c2/07478460017362056175239.jpg,"Chalcopyrite, GustaviteSchurfspitze, Lanisch, Pölla valley, Rennweg am Katschberg, Spittal an der Drau District, Carinthia, AustriaFOV 14 mm; Chris Auer photo and collection (ex A.Pichler coll.)© AC",,"Chalcopyrite, GustaviteSchurfspitze, Lanisch, Pölla valley, Rennweg am Katschberg, Spittal an der Drau District, Carinthia, AustriaFOV 14 mm; Chris Auer photo and collection (ex A.Pichler coll.)© AC",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,647675,JPEG,RGB,d2f0738a23bc4e4520b86b2006010b0a2b01f466196d3d8da5e9abae942a553a,f0d34b363c302d0d,True,pass,,1,DG-379e1a8b942d,1,DG-379e1a8b942d,train
VTM-004349,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p519054_page3_037_raw.jpg,chalcopyrite_mindat_p519054_page3_037_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,519054,https://zh.mindat.org/photo-519054.html,https://zh.mindat.org/imagecache/e4/6a/08140980017738956417447.jpg,"ChalcopyriteBroken Hill, Broken Hill district, Yancowinna Co., New South Wales, AustraliaA tiny brassy-looking cluster of chalcopyrite crystals. Field of view: 2mm.© Judy Rowe",,,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,815224,JPEG,RGB,aee2e08e57e0939496f1c214f613b9e4c20c155e686d4025e20d4072fc977a90,6777f6ecccc06870,True,pass,,1,DG-a9c3c1eafaed,1,DG-a9c3c1eafaed,train
VTM-004350,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p519127_page6_012_raw.jpg,chalcopyrite_mindat_p519127_page6_012_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,519127,https://zh.mindat.org/photo-519127.html,https://zh.mindat.org/imagecache/16/12/07674000017367176326265.jpg,"Chalcopyrite, GalenaPorphyry quarries, Quenast, Rebecq, Walloon Brabant, Wallonia, BelgiumPatches of chalcopyrite with galena associated with epidote.",Ex A. Pieters specimen.,Ex A. Pieters specimen.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,1395330,JPEG,RGB,f580e390cd3524c800aa65f841e509bf9fa1ae2c70ee07db316c246a5a571f6a,9291918908193b3e,True,pass,,1,DG-692158e6d3c2,1,DG-692158e6d3c2,val
