image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split
VTM-005726,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121395_034_raw.jpg,anatase,ti_bearing_negative,1,121395,DG-38a805efc962,train
VTM-005727,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121396_109_raw.jpg,anatase,ti_bearing_negative,1,121396,DG-5f53bc236448,train
VTM-005728,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1214402_108_raw.jpg,anatase,ti_bearing_negative,1,1214402,DG-d40c47d96009,train
VTM-005729,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121447_012_raw.jpg,anatase,ti_bearing_negative,1,121447,DG-0138cb5de0f1,train
VTM-005730,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121448_010_raw.jpg,anatase,ti_bearing_negative,1,121448,DG-704eeb78fcc7,test
VTM-005731,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121449_095_raw.jpg,anatase,ti_bearing_negative,1,121449,DG-4edf7399ab62,test
VTM-005732,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121450_024_raw.jpg,anatase,ti_bearing_negative,1,121450,DG-0e1fad042bd7,train
VTM-005733,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121633_022_raw.jpg,anatase,ti_bearing_negative,1,121633,DG-c248f4828760,val
VTM-005734,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121780_005_raw.jpg,anatase,ti_bearing_negative,1,121780,DG-e82e60a0c25a,train
VTM-005735,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121854_185_raw.jpg,anatase,ti_bearing_negative,1,121854,DG-a7208eedc319,val
VTM-005736,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p121971_134_raw.jpg,anatase,ti_bearing_negative,1,121971,DG-5f4656c0dfee,train
VTM-005737,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1221349_041_raw.jpg,anatase,ti_bearing_negative,1,1221349,DG-99d0a20e12b6,train
VTM-005738,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1221351_042_raw.jpg,anatase,ti_bearing_negative,1,1221351,DG-2dd4417a219b,train
VTM-005739,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p122186_033_raw.jpg,anatase,ti_bearing_negative,1,122186,DG-4152f9cb1875,train
VTM-005740,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1222488_009_raw.jpg,anatase,ti_bearing_negative,1,1222488,DG-ebedb0533c25,train
VTM-005741,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p122312_190_raw.jpg,anatase,ti_bearing_negative,1,122312,DG-3ebc977ef5ef,test
VTM-005742,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p122449_073_raw.jpg,anatase,ti_bearing_negative,1,122449,DG-e4ef4379e38c,val
VTM-005743,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p122659_106_raw.jpg,anatase,ti_bearing_negative,1,122659,DG-0c2db8f54e92,test
VTM-005744,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1232369_121_raw.jpg,anatase,ti_bearing_negative,1,1232369,DG-ca38cda4fae2,train
VTM-005745,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240638_015_raw.jpg,anatase,ti_bearing_negative,1,1240638,DG-5c1a21b638ff,train
VTM-005746,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240639_014_raw.jpg,anatase,ti_bearing_negative,1,1240639,DG-9e0f8778a6f7,train
VTM-005747,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240640_008_raw.jpg,anatase,ti_bearing_negative,1,1240640,DG-4b23dd3eda0f,val
VTM-005748,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240641_017_raw.jpg,anatase,ti_bearing_negative,1,1240641,DG-4fe9810a7a49,train
VTM-005749,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240642_013_raw.jpg,anatase,ti_bearing_negative,1,1240642,DG-394f0037e810,train
VTM-005750,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240643_010_raw.jpg,anatase,ti_bearing_negative,1,1240643,DG-49291462e044,train
VTM-005751,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1240748_068_raw.jpg,anatase,ti_bearing_negative,1,1240748,DG-5d0f36bd5908,train
VTM-005752,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241468_014_raw.jpg,anatase,ti_bearing_negative,1,1241468,DG-8e79c5325c1b,test
VTM-005753,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241469_009_raw.jpg,anatase,ti_bearing_negative,1,1241469,DG-9e611cf8cd76,train
VTM-005754,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241470_010_raw.jpg,anatase,ti_bearing_negative,1,1241470,DG-e4a92d901d9c,train
VTM-005755,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241471_008_raw.jpg,anatase,ti_bearing_negative,1,1241471,DG-13f187338c5d,train
VTM-005756,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241472_013_raw.jpg,anatase,ti_bearing_negative,1,1241472,DG-3b51db28f48d,train
VTM-005757,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1241782_016_raw.jpg,anatase,ti_bearing_negative,1,1241782,DG-aaa1fc5f663d,train
VTM-005758,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1242149_023_raw.jpg,anatase,ti_bearing_negative,1,1242149,DG-86ce3364a63d,val
VTM-005759,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1242152_022_raw.jpg,anatase,ti_bearing_negative,1,1242152,DG-7929dbd868ed,test
VTM-005760,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1248079_166_raw.jpg,anatase,ti_bearing_negative,1,1248079,DG-2941b8f27636,train
VTM-005761,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1250492_005_raw.jpg,anatase,ti_bearing_negative,1,1250492,DG-26fe6b06ffcc,train
VTM-005762,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1250493_004_raw.jpg,anatase,ti_bearing_negative,1,1250493,DG-5b0d34ec1d83,test
VTM-005763,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1255715_058_raw.jpg,anatase,ti_bearing_negative,1,1255715,DG-035ea3e4384f,train
VTM-005764,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1255747_024_raw.jpg,anatase,ti_bearing_negative,1,1255747,DG-d497f348dd4f,val
VTM-005765,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1255751_014_raw.jpg,anatase,ti_bearing_negative,1,1255751,DG-fdc507f0ad07,train
VTM-005766,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1260318_032_raw.jpg,anatase,ti_bearing_negative,1,1260318,DG-7b51e3f095ac,val
VTM-005767,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1260320_035_raw.jpg,anatase,ti_bearing_negative,1,1260320,DG-0a3e27d61744,train
VTM-005768,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1274515_060_raw.jpg,anatase,ti_bearing_negative,1,1274515,DG-309bcd1b5c9e,train
VTM-005769,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1279265_132_raw.jpg,anatase,ti_bearing_negative,1,1279265,DG-6a683c4287f3,train
VTM-005770,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1279588_074_raw.jpg,anatase,ti_bearing_negative,1,1279588,DG-2d5c07465c62,train
VTM-005771,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1279590_075_raw.jpg,anatase,ti_bearing_negative,1,1279590,DG-542ce0b31257,train
VTM-005772,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1280096_111_raw.jpg,anatase,ti_bearing_negative,1,1280096,DG-4768e03503a9,train
VTM-005773,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1295922_111_raw.jpg,anatase,ti_bearing_negative,1,1295922,DG-5a145a63c238,train
VTM-005774,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p129828_230_raw.jpg,anatase,ti_bearing_negative,1,129828,DG-9ec4ec40c567,train
VTM-005775,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1298929_059_raw.jpg,anatase,ti_bearing_negative,1,1298929,DG-62b63e5a9e3d,train
VTM-005776,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p130156_062_raw.jpg,anatase,ti_bearing_negative,1,130156,DG-680dd5bb102e,train
VTM-005777,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1304578_148_raw.jpg,anatase,ti_bearing_negative,1,1304578,DG-174aa415d2ec,train
VTM-005778,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1306059_088_raw.jpg,anatase,ti_bearing_negative,1,1306059,DG-e8f5c39b1e5f,train
VTM-005779,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1306060_089_raw.jpg,anatase,ti_bearing_negative,1,1306060,DG-61c85e90ba38,train
VTM-005780,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p130714_175_raw.jpg,anatase,ti_bearing_negative,1,130714,DG-7df6dca7dc06,train
VTM-005781,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p130715_169_raw.jpg,anatase,ti_bearing_negative,1,130715,DG-9e81a009454c,train
VTM-005782,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p130718_170_raw.jpg,anatase,ti_bearing_negative,1,130718,DG-c506d190f53f,train
VTM-005783,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1308055_046_raw.jpg,anatase,ti_bearing_negative,1,1308055,DG-b0eea1a8994e,train
VTM-005784,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1310134_012_raw.jpg,anatase,ti_bearing_negative,1,1310134,DG-d23005e0bceb,train
VTM-005785,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131158_065_raw.jpg,anatase,ti_bearing_negative,1,131158,DG-60dcdd31a143,train
VTM-005786,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131492_164_raw.jpg,anatase,ti_bearing_negative,1,131492,DG-adce78e816ab,train
VTM-005787,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131494_176_raw.jpg,anatase,ti_bearing_negative,1,131494,DG-42bdf66240cd,test
VTM-005788,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131497_181_raw.jpg,anatase,ti_bearing_negative,1,131497,DG-caffc409a326,train
VTM-005789,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131498_180_raw.jpg,anatase,ti_bearing_negative,1,131498,DG-4f68a56f3e10,train
VTM-005790,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131499_036_raw.jpg,anatase,ti_bearing_negative,1,131499,DG-82462d906639,test
VTM-005791,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131500_178_raw.jpg,anatase,ti_bearing_negative,1,131500,DG-4c7715f638b4,train
VTM-005792,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131501_167_raw.jpg,anatase,ti_bearing_negative,1,131501,DG-b6cd2438510e,test
VTM-005793,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131503_179_raw.jpg,anatase,ti_bearing_negative,1,131503,DG-a5253d85d0bc,train
VTM-005794,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131505_177_raw.jpg,anatase,ti_bearing_negative,1,131505,DG-5298828429ac,train
VTM-005795,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131662_076_raw.jpg,anatase,ti_bearing_negative,1,131662,DG-cc022e950c31,train
VTM-005796,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131663_085_raw.jpg,anatase,ti_bearing_negative,1,131663,DG-cec129814706,train
VTM-005797,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p131841_054_raw.jpg,anatase,ti_bearing_negative,1,131841,DG-7ee1f605e2f4,train
VTM-005798,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1318555_125_raw.jpg,anatase,ti_bearing_negative,1,1318555,DG-687fa8add829,test
VTM-005799,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p132195_174_raw.jpg,anatase,ti_bearing_negative,1,132195,DG-9317a8b8f2a9,train
VTM-005800,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p132196_163_raw.jpg,anatase,ti_bearing_negative,1,132196,DG-37d3baa89970,train
VTM-005801,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1323136_131_raw.jpg,anatase,ti_bearing_negative,1,1323136,DG-4295db12e2f3,train
VTM-005802,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1323390_101_raw.jpg,anatase,ti_bearing_negative,1,1323390,DG-d60167bf73e9,train
VTM-005803,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p132647_285_raw.jpg,anatase,ti_bearing_negative,1,132647,DG-e31592ca22f6,test
VTM-005804,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p132691_197_raw.jpg,anatase,ti_bearing_negative,1,132691,DG-f04cc69cc2a9,train
VTM-005805,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1332964_023_raw.jpg,anatase,ti_bearing_negative,1,1332964,DG-eae3ed981d24,train
VTM-005806,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1334746_007_raw.jpg,anatase,ti_bearing_negative,1,1334746,DG-81249374cf8f,train
VTM-005807,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p133797_027_raw.jpg,anatase,ti_bearing_negative,1,133797,DG-e9df3f657a1d,train
VTM-005808,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p133804_031_raw.jpg,anatase,ti_bearing_negative,1,133804,DG-2c4fbcf432ba,train
VTM-005809,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1341125_011_raw.jpg,anatase,ti_bearing_negative,1,1341125,DG-1f143c37eeae,train
VTM-005810,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p134349_259_raw.jpg,anatase,ti_bearing_negative,1,134349,DG-fca86bffb33e,train
VTM-005811,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1344065_169_raw.jpg,anatase,ti_bearing_negative,1,1344065,DG-641ffb5d9242,train
VTM-005812,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p135939_196_raw.jpg,anatase,ti_bearing_negative,1,135939,DG-db49001f8287,train
VTM-005813,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1359765_120_raw.jpg,anatase,ti_bearing_negative,1,1359765,DG-fe3608e99bb1,val
VTM-005814,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136156_122_raw.jpg,anatase,ti_bearing_negative,1,136156,DG-1be091ba6cbe,train
VTM-005815,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136158_026_raw.jpg,anatase,ti_bearing_negative,1,136158,DG-04f09cb80678,train
VTM-005816,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136159_073_raw.jpg,anatase,ti_bearing_negative,1,136159,DG-a94bef388649,val
VTM-005817,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1362578_119_raw.jpg,anatase,ti_bearing_negative,1,1362578,DG-ec25e7241278,train
VTM-005818,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136263_037_raw.jpg,anatase,ti_bearing_negative,1,136263,DG-bd8d64cd5162,val
VTM-005819,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136276_007_raw.jpg,anatase,ti_bearing_negative,1,136276,DG-5c045e2fed4d,test
VTM-005820,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136278_056_raw.jpg,anatase,ti_bearing_negative,1,136278,DG-f4d4ec809efe,train
VTM-005821,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136280_023_raw.jpg,anatase,ti_bearing_negative,1,136280,DG-58eeb83a9c63,train
VTM-005822,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136282_182_raw.jpg,anatase,ti_bearing_negative,1,136282,DG-0d46ffdf548a,train
VTM-005823,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136288_130_raw.jpg,anatase,ti_bearing_negative,1,136288,DG-9abe80d53af7,test
VTM-005824,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136294_007_raw.jpg,anatase,ti_bearing_negative,1,136294,DG-87b848eb7c59,train
VTM-005825,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136295_191_raw.jpg,anatase,ti_bearing_negative,1,136295,DG-0a9f98d1512d,train
VTM-005826,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136297_027_raw.jpg,anatase,ti_bearing_negative,1,136297,DG-1795752cb45f,train
VTM-005827,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136298_028_raw.jpg,anatase,ti_bearing_negative,1,136298,DG-edc03d6ecb71,train
VTM-005828,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p136300_008_raw.jpg,anatase,ti_bearing_negative,1,136300,DG-48a105ac23cd,train
VTM-005829,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1363398_118_raw.jpg,anatase,ti_bearing_negative,1,1363398,DG-72f049b6a70a,train
VTM-005830,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1363399_120_raw.jpg,anatase,ti_bearing_negative,1,1363399,DG-9e1a4678aff6,train
VTM-005831,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1363400_121_raw.jpg,anatase,ti_bearing_negative,1,1363400,DG-0e87f9d0e7ad,val
VTM-005832,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1367294_117_raw.jpg,anatase,ti_bearing_negative,1,1367294,DG-34ece45acbf2,val
VTM-005833,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1367295_116_raw.jpg,anatase,ti_bearing_negative,1,1367295,DG-53471fdc456b,train
VTM-005834,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p137932_069_raw.jpg,anatase,ti_bearing_negative,1,137932,DG-2a54a445b613,train
VTM-005835,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p138257_142_raw.jpg,anatase,ti_bearing_negative,1,138257,DG-0c776d0577eb,train
VTM-005836,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p138470_051_raw.jpg,anatase,ti_bearing_negative,1,138470,DG-e59f9c2f82d9,train
VTM-005837,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1385143_048_raw.jpg,anatase,ti_bearing_negative,1,1385143,DG-2cf228b45748,train
VTM-005838,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p138748_076_raw.jpg,anatase,ti_bearing_negative,1,138748,DG-4ceb8194a6ac,val
VTM-005839,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p138847_150_raw.jpg,anatase,ti_bearing_negative,1,138847,DG-928d603ba4cc,train
VTM-005840,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p138981_028_raw.jpg,anatase,ti_bearing_negative,1,138981,DG-a3bd1156b8ce,test
VTM-005841,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139025_181_raw.jpg,anatase,ti_bearing_negative,1,139025,DG-941a803e49e2,test
VTM-005842,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139153_092_raw.jpg,anatase,ti_bearing_negative,1,139153,DG-287a2c8cbe40,val
VTM-005843,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139155_096_raw.jpg,anatase,ti_bearing_negative,1,139155,DG-9971cc2be60b,train
VTM-005844,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139157_099_raw.jpg,anatase,ti_bearing_negative,1,139157,DG-ebfa5e5ce3bb,test
VTM-005845,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139187_053_raw.jpg,anatase,ti_bearing_negative,1,139187,DG-bd8af52d1134,train
VTM-005846,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139189_091_raw.jpg,anatase,ti_bearing_negative,1,139189,DG-af6dba2d4d01,train
VTM-005847,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139850_092_raw.jpg,anatase,ti_bearing_negative,1,139850,DG-0cf1f3555416,train
VTM-005848,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p139934_263_raw.jpg,anatase,ti_bearing_negative,1,139934,DG-3b173eae398c,test
VTM-005849,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p140404_009_raw.jpg,anatase,ti_bearing_negative,1,140404,DG-da5f12e0e4a4,train
VTM-005850,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1410889_068_raw.jpg,anatase,ti_bearing_negative,1,1410889,DG-d460441bd543,test
VTM-005851,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p141983_201_raw.jpg,anatase,ti_bearing_negative,1,141983,DG-4f3271f89d95,train
VTM-005852,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1424170_040_raw.jpg,anatase,ti_bearing_negative,1,1424170,DG-6ae848d28452,train
VTM-005853,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1434727_122_raw.jpg,anatase,ti_bearing_negative,1,1434727,DG-b5893101cf02,train
VTM-005854,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p143606_177_raw.jpg,anatase,ti_bearing_negative,1,143606,DG-b3cd54094dcf,train
VTM-005855,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p143940_257_raw.jpg,anatase,ti_bearing_negative,1,143940,DG-c74b93f18057,train
VTM-005856,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1443611_123_raw.jpg,anatase,ti_bearing_negative,1,1443611,DG-8f770c781b9c,val
VTM-005857,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p145808_091_raw.jpg,anatase,ti_bearing_negative,1,145808,DG-c4094baa6957,test
VTM-005858,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1460331_080_raw.jpg,anatase,ti_bearing_negative,1,1460331,DG-7c55aa9fc418,train
VTM-005859,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1460334_083_raw.jpg,anatase,ti_bearing_negative,1,1460334,DG-306561dd73df,val
VTM-005860,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1460337_082_raw.jpg,anatase,ti_bearing_negative,1,1460337,DG-65135da4fe55,test
VTM-005861,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1475272_063_raw.jpg,anatase,ti_bearing_negative,1,1475272,DG-61d3d6c8c87c,train
VTM-005862,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p147728_021_raw.jpg,anatase,ti_bearing_negative,1,147728,DG-e760e6bcd816,train
VTM-005863,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p148415_283_raw.jpg,anatase,ti_bearing_negative,1,148415,DG-28bf7db6ed74,val
VTM-005864,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p148433_289_raw.jpg,anatase,ti_bearing_negative,1,148433,DG-958cb98493d1,train
VTM-005865,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p148448_077_raw.jpg,anatase,ti_bearing_negative,1,148448,DG-265b58a54a61,train
VTM-005866,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p148593_094_raw.jpg,anatase,ti_bearing_negative,1,148593,DG-c7c48942d6ce,train
VTM-005867,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p148594_012_raw.jpg,anatase,ti_bearing_negative,1,148594,DG-3b43c5c2e58b,train
VTM-005868,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1488455_034_raw.jpg,anatase,ti_bearing_negative,1,1488455,DG-9d7739030354,train
VTM-005869,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1490297_012_raw.jpg,anatase,ti_bearing_negative,1,1490297,DG-e9bb136a9cf8,train
VTM-005870,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p149952_173_raw.jpg,anatase,ti_bearing_negative,1,149952,DG-97346d76139a,train
VTM-005871,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p151196_088_raw.jpg,anatase,ti_bearing_negative,1,151196,DG-eab2b3fac603,train
VTM-005872,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p151438_062_raw.jpg,anatase,ti_bearing_negative,1,151438,DG-a5baa7a4bc65,train
VTM-005873,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p151784_024_raw.jpg,anatase,ti_bearing_negative,1,151784,DG-95560d0cf4d3,train
VTM-005874,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p155024_078_raw.jpg,anatase,ti_bearing_negative,1,155024,DG-c0a90e628096,test
VTM-005875,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p155025_077_raw.jpg,anatase,ti_bearing_negative,1,155025,DG-5d3983d4a819,train
VTM-005876,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1551530_018_raw.jpg,anatase,ti_bearing_negative,1,1551530,DG-088726c25bc1,train
VTM-005877,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p155781_207_raw.jpg,anatase,ti_bearing_negative,1,155781,DG-95ef4c769de9,test
VTM-005878,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1562270_001_raw.jpg,anatase,ti_bearing_negative,1,1562270,DG-579eca9cb2d6,train
VTM-005879,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1567181_039_raw.jpg,anatase,ti_bearing_negative,1,1567181,DG-65eeba6548d2,train
VTM-005880,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p157843_104_raw.jpg,anatase,ti_bearing_negative,1,157843,DG-568ec803f6c9,train
VTM-005881,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p157916_126_raw.jpg,anatase,ti_bearing_negative,1,157916,DG-ad8c5a469355,val
VTM-005882,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1580654_124_raw.jpg,anatase,ti_bearing_negative,1,1580654,DG-e1935516b2c2,train
VTM-005883,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p158455_272_raw.jpg,anatase,ti_bearing_negative,1,158455,DG-13a3caa49a59,train
VTM-005884,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1586546_038_raw.jpg,anatase,ti_bearing_negative,1,1586546,DG-53eee68da881,train
VTM-005885,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1586552_043_raw.jpg,anatase,ti_bearing_negative,1,1586552,DG-2ae7725e28bb,train
VTM-005886,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1590773_131_raw.jpg,anatase,ti_bearing_negative,1,1590773,DG-aa45cb19d0eb,val
VTM-005887,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1590776_132_raw.jpg,anatase,ti_bearing_negative,1,1590776,DG-d555425aaf1e,test
VTM-005888,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1590848_130_raw.jpg,anatase,ti_bearing_negative,1,1590848,DG-ebeeab641b21,train
VTM-005889,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1591214_129_raw.jpg,anatase,ti_bearing_negative,1,1591214,DG-96752d8bab5e,train
VTM-005890,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p1591217_127_raw.jpg,anatase,ti_bearing_negative,1,1591217,DG-46606a614238,train
VTM-005891,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p159691_009_raw.jpg,anatase,ti_bearing_negative,1,159691,DG-bbdd8a138f76,train
VTM-005892,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p160691_071_raw.jpg,anatase,ti_bearing_negative,1,160691,DG-e89417f4a8dd,test
VTM-005893,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p161844_060_raw.jpg,anatase,ti_bearing_negative,1,161844,DG-3be85c486d6c,val
VTM-005894,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p161877_108_raw.jpg,anatase,ti_bearing_negative,1,161877,DG-c3c008ed6d1a,train
VTM-005895,raw_negative/ti_bearing_negative/anatase/anatase_mindat_p162129_057_raw.jpg,anatase,ti_bearing_negative,1,162129,DG-132f044f6d46,train
